vmId,tenantId,cores,ram,vmTypeId,starttime,endtime
6350557,2119458,1600.0,128.0,0,6.292152777779847,6.329294397961348
6712245,2322565,1600.0,128.0,0,6.2921874998137355,6.371016203891486
5628091,1764742,400.0,56.0,0,6.292210648301989,6.3624896528199315
2616397,673989,800.0,224.0,0,6.2923379628919065,6.373395844828337
5630739,1767336,400.0,56.0,0,6.292453703470528,6.339959050994366
4704982,1395467,200.0,64.0,0,6.29275462962687,6.3084031250327826
3148423,920449,1600.0,512.0,0,6.293043981306255,6.816894710529596
7092891,2538601,400.0,56.0,0,6.293194444384426,6.369607488624752
5642190,1778369,200.0,28.0,0,6.293923611287028,6.319670983590186
117382,23423,100.0,32.0,0,6.294652777723968,6.697001180611551
5630844,1759686,200.0,28.0,0,6.294907407369465,6.340623101685196
2240186,535738,200.0,28.0,0,6.294988425914198,6.354481018614024
5990685,1973880,100.0,14.0,0,6.295370370149612,6.305154247675091
179374,25988,100.0,32.0,0,6.29543981468305,6.58303008088842
95206,18610,4.0,16.0,0,6.2956944443285465,6.343897928018123
890495,165295,800.0,112.0,0,6.2956944443285465,6.472251168917865
3153758,922462,800.0,112.0,0,6.295787036884576,6.472249213140458
6347012,2116072,400.0,56.0,0,6.296909722033888,6.363041296135634
5151790,1536695,1600.0,224.0,0,6.2970949076116085,6.303658599499613
6576869,2243167,100.0,32.0,0,6.297430555336177,6.392815046478063
6712854,2323110,1600.0,512.0,0,6.297488425858319,6.329293854068965
6712855,2323111,200.0,28.0,0,6.297650462947786,6.308022754732519
1814828,336342,168.0,28.0,0,6.297893518581986,7.574649641290307
6260183,2057126,100.0,64.0,0,6.2979166666045785,6.299104490783066
1890308,385880,100.0,16.0,0,6.298287036828697,6.306223900523037
1890193,385772,100.0,16.0,0,6.298483796417713,6.336253426037729
4358942,1236863,2.0,8.0,0,6.29946759250015,6.346724328584969
3585015,1059113,42.0,7.0,0,6.30023148143664,6.307405891362578
5639240,1775494,200.0,28.0,0,6.3003009259700775,6.330851030070335
4718932,1405517,100.0,8.0,0,6.300798611249775,6.343499282374978
5130218,1531968,200.0,64.0,0,6.300925925839692,6.309583032503724
3153789,922477,400.0,112.0,0,6.302349537145346,6.35556273162365
4081966,1074523,200.0,28.0,0,6.3025347222574055,6.31419633096084
1890203,385781,100.0,16.0,0,6.30291666649282,6.340090636629611
892933,86167,400.0,56.0,0,6.303113426081836,6.314242627471685
6159376,2026616,200.0,28.0,0,6.304317129775882,6.3078477662056684
2246700,538812,100.0,32.0,0,6.304502314887941,6.308037326205522
7260323,2668791,84.0,14.0,0,6.304884259123355,6.315283264033496
7304714,2689019,200.0,28.0,0,6.3058796296827495,6.314151759259403
2062790,462315,2400.0,672.0,0,6.305937500204891,6.312930462881923
3153812,922489,400.0,56.0,0,6.305995370261371,6.355195821728557
6353701,2122514,100.0,14.0,0,6.306041666772217,6.307443425990641
179393,25988,100.0,32.0,0,6.306296296417713,6.583030161913484
178856,25967,100.0,32.0,0,6.307094907388091,8.934289525263011
178863,25967,100.0,32.0,0,6.307094907388091,8.934289710596204
2559004,668442,100.0,14.0,0,6.307743055745959,6.308502858970314
3153824,922495,100.0,14.0,0,6.3079629628919065,6.513455497566611
6578344,2243167,100.0,32.0,0,6.307986110914499,6.392815462779254
2618590,671464,800.0,256.0,0,6.308668981306255,6.336741944309324
2253493,542063,200.0,28.0,0,6.309606481343508,6.328821342438459
7093463,2539155,400.0,128.0,0,6.30990740749985,6.345344178378582
5642206,1778385,200.0,28.0,0,6.310312500223517,6.3371701734140515
6576510,2243136,100.0,14.0,0,6.310868055559695,47.11056156270206
6616923,2249313,200.0,28.0,0,6.31091435207054,6.317531724460423
6946855,2464966,400.0,112.0,1,6.311099537182599,6.6440581367351115
1886433,382613,100.0,16.0,0,6.312291666865349,6.3512926157563925
2253563,542098,80.0,16.0,0,6.3124421294778585,6.313040254637599
6354174,2122976,200.0,28.0,0,6.312708333134651,6.315986689645797
5991154,1973919,200.0,28.0,0,6.313078703824431,6.356444791890681
6354187,2122989,100.0,14.0,0,6.313206018414348,6.314659235998988
3148491,920477,800.0,112.0,0,6.313483796082437,6.926724664401263
7102911,2548283,100.0,14.0,0,6.314340277574956,6.315236400347203
6159539,2027507,800.0,112.0,0,6.315219907555729,6.33790285885334
2240263,535777,40.0,8.0,0,6.3162847221829,17.89886523131281
7303420,2688377,200.0,28.0,0,6.316597222350538,6.325157303363085
6713287,2323542,200.0,28.0,0,6.316944444552064,6.323379537090659
6159593,2025663,200.0,28.0,0,6.317650462966412,6.320561261381954
6456264,2207513,400.0,56.0,0,6.317731481511146,6.320595428347588
5622377,1759383,1600.0,448.0,0,6.317743055522442,6.414397384040058
2462558,639745,400.0,56.0,0,6.318043981678784,6.323142372537404
900265,163997,200.0,64.0,0,6.3181365742348135,6.381728553213179
900336,163997,200.0,64.0,0,6.3181365742348135,6.394877048674971
910640,163997,200.0,64.0,0,6.3181365742348135,6.3561674654483795
2240285,535784,100.0,8.0,1,6.319872685242444,6.362638518679887
6260394,2057248,100.0,64.0,0,6.3202430554665625,6.3213493172079325
7015548,2471503,100.0,14.0,0,6.321018518414348,6.328577384352684
4693498,1390897,100.0,14.0,0,6.321215278003365,6.347824537195265
2257987,544262,200.0,28.0,0,6.321921296417713,6.343892488628626
6577755,2243204,100.0,32.0,0,6.322245370596647,6.354079432785511
5638938,1775194,400.0,56.0,0,6.323229166679084,6.333152777981013
2258632,544578,80.0,16.0,0,6.324120370205492,6.324943032581359
5638967,1775223,200.0,28.0,0,6.324282407294959,6.330751759465784
5479995,1644612,42.0,7.0,0,6.3246875000186265,6.336340960580856
5638986,1775242,100.0,8.0,0,6.32543981494382,6.327636227011681
6352213,2121063,200.0,28.0,0,6.326331018470228,6.330889583565295
7093445,2539138,200.0,28.0,0,6.326388888992369,6.33254506951198
5990424,1973865,100.0,32.0,0,6.326400463003665,6.378706377465278
5990428,1973865,100.0,32.0,0,6.326400463003665,6.378706411924213
5990429,1973865,100.0,32.0,0,6.326400463003665,6.3787064352072775
6576583,2243138,200.0,28.0,0,6.326400463003665,7.008404733613133
5152179,1536470,200.0,28.0,0,6.326527777593583,6.340773414354771
2558485,668461,200.0,28.0,0,6.326585648115724,6.50738587975502
2558982,668461,200.0,28.0,0,6.326585648115724,6.340794386342168
78039,11039,200.0,28.0,0,6.326712963171303,6.382521643303335
78045,11039,200.0,28.0,0,6.326712963171303,6.382520821876824
78079,11039,200.0,28.0,0,6.326712963171303,6.382519953884184
78081,11039,200.0,28.0,0,6.326712963171303,6.382519965060055
7303038,2683433,42.0,7.0,0,6.3283449076116085,6.982293588109314
5630804,1767400,400.0,56.0,0,6.3283564816229045,6.342696655075997
5642802,1778979,200.0,28.0,0,6.328368055634201,6.335994733963162
1890043,385639,1600.0,256.0,0,6.3294560187496245,6.343895080965012
6707795,2318235,400.0,128.0,0,6.329502314794809,6.343908044043928
2250645,540734,80.0,16.0,0,6.329976852051914,6.333743981551379
2250651,540737,80.0,16.0,0,6.330115740653127,6.333751226775348
2497600,646094,200.0,64.0,0,6.330624999944121,6.565176411997527
302049,54289,100.0,14.0,0,6.330995370168239,6.3322121179662645
302051,55833,200.0,28.0,0,6.331620370503515,6.336533935274929
6576810,2243164,100.0,32.0,0,6.331782407592982,6.37750637717545
5352288,1607346,400.0,56.0,0,6.332604166585952,6.34206630801782
4090758,1174132,400.0,32.0,0,6.333807870279998,6.346199456136674
5628275,1764910,400.0,56.0,0,6.333981481380761,6.381275081075728
6712300,2322620,400.0,56.0,0,6.33407407393679,6.42624114593491
4708244,1401431,400.0,56.0,0,6.334143518470228,6.389984467532486
7534210,2760901,1600.0,128.0,0,6.334571759216487,6.3601898844353855
1890195,385767,100.0,16.0,0,6.335115740541369,6.335499097127467
6355364,2124146,200.0,28.0,0,6.336307870224118,6.339689479209483
5990443,1973865,100.0,32.0,0,6.336655092425644,6.378706585615873
2616414,673456,200.0,28.0,0,6.336678240913898,6.358256191946566
5622375,1759382,100.0,32.0,0,6.337407407350838,6.412353541702032
6259759,2055295,84.0,14.0,0,6.337557870429009,14.248243981506675
2240381,535831,800.0,512.0,0,6.337812500074506,6.432539305649698
7210036,2639885,100.0,32.0,0,6.337847222108394,6.339068854227662
4066477,1072615,400.0,56.0,0,6.337997685186565,inf
6711777,2322136,100.0,8.0,0,6.338946759235114,6.340930312406272
178988,25967,100.0,32.0,0,6.339398148003966,8.934290231671184
5633425,1658109,100.0,14.0,0,6.339733796194196,6.351672106422484
5643933,1780090,200.0,28.0,0,6.3399652778171,6.35449502337724
5351824,1606966,800.0,112.0,0,6.339999999850988,6.341478553134948
6348791,2117778,100.0,14.0,0,6.342604166828096,6.343971446622163
7103435,2548803,200.0,28.0,0,6.342824073974043,6.362780729308724
5261179,1570082,84.0,14.0,0,6.343356481287628,6.34874436352402
6616615,2249283,200.0,28.0,0,6.343449073843658,6.345590648241341
4360453,1238323,2.0,8.0,0,6.344074074178934,6.420336354058236
5637447,1773756,400.0,128.0,0,6.344571759458631,6.359405520837754
6616318,2249335,100.0,32.0,0,6.344583333469927,6.652675439603627
5988579,1972378,200.0,28.0,0,6.344965277705342,32.631347650662065
3148522,920487,100.0,32.0,0,6.345381944440305,24.91160355322063
3154324,922725,400.0,56.0,0,6.345451388973743,6.354292754549533
78146,11261,100.0,32.0,0,6.34557870356366,6.362081620376557
235915,30245,200.0,16.0,1,6.346574074123055,6.403155150357634
3558374,1046154,100.0,32.0,0,6.346932870335877,6.377769351936877
7096804,2542396,100.0,32.0,0,6.347060185391456,6.350585046224296
6278725,2061729,100.0,16.0,0,6.347465277649462,6.348507106304169
374978,78319,84.0,14.0,0,6.3482986111193895,7.057487638667226
77990,11257,100.0,32.0,0,6.3484375001862645,6.361942558083683
6705902,2316472,400.0,128.0,0,6.348553240764886,6.371016226708889
1801163,335536,100.0,16.0,0,6.348680555354804,7.33718946762383
882967,164035,200.0,16.0,0,6.348738425876945,6.478624444454908
3154427,922771,40.0,8.0,0,6.3491087961010635,6.360224745236337
3154429,922772,400.0,56.0,0,6.3491087961010635,6.356454768683761
6705912,2316482,400.0,128.0,0,6.349282407201827,6.3819754514843225
5633347,1759310,200.0,16.0,1,6.3493981482461095,6.351308275479823
6705924,2316485,200.0,16.0,1,6.349467592779547,6.351127245463431
5633398,1769826,200.0,16.0,1,6.3495601853355765,6.351133182644844
883119,164055,200.0,16.0,0,6.349918981548399,6.351263796444982
883259,164055,200.0,16.0,0,6.349918981548399,6.35126436362043
883402,164056,200.0,16.0,0,6.350277777761221,6.351137777790427
883403,164056,200.0,16.0,0,6.350277777761221,6.351137777790427
4716491,1404533,200.0,16.0,0,6.350300925783813,6.351132766343653
348120,66565,2400.0,672.0,0,6.350335648283362,6.3573379050940275
